X,Y,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,CONDICION,GEOGRAFICO,NOMSERV,TIPO,CVE_SERV,AMBITO,icon_url
-116.270996479793,31.9101856497608,"0200101901950016","02","001","0190","1950","016",No Aplica,Plaza,Ninguno,No Aplica,"5",Urbana,./2.png
-116.270061884968,31.9103244374936,"0200101901950016","02","001","0190","1950","016",En Operación,Centro de Asistencia Médica,Ninguno,Hospital,"6",Urbana,./6.png
-116.27359872003,31.9110180601646,"0200101901950007","02","001","0190","1950","007",En Operación,Templo,Ninguno,No Aplica,"7",Urbana,./0.png
-116.271031635025,31.9118621078608,"0200101901950004","02","001","0190","1950","004",En Operación,Escuela,José María Bocanegra,Preescolar,"8",Urbana,./1.png
-116.271958459615,31.9109185697922,"0200101901950002","02","001","0190","1950","002",No Aplica,Mercado,Ninguno,No Aplica,"9",Urbana,./3.png
-116.272388350052,31.9110664801721,"0200101901950002","02","001","0190","1950","002",No Aplica,Mercado,Ninguno,No Aplica,"10",Urbana,./3.png
-116.271022206839,31.9110613569731,"0200101901950001","02","001","0190","1950","001",En Operación,Escuela,Esteban Cantu Jimenez,Primaria,"11",Urbana,./1.png
-116.268586699785,31.9142263883642,"0200101901946033","02","001","0190","1946","033",En Operación,Escuela,Secundaria General Num. 111 Real del Castillo,Secundaria,"1",Urbana,./1.png
-116.273250780054,31.9169240898789,"0200101901946011","02","001","0190","1946","011",No Aplica,Mercado,Ninguno,No Aplica,"2",Urbana,./3.png
-116.272796849683,31.916094149652,"0200101901946010","02","001","0190","1946","010",No Aplica,Mercado,Ninguno,No Aplica,"3",Urbana,./3.png
-116.273288150137,31.915966110087,"0200101901946010","02","001","0190","1946","010",No Aplica,Mercado,Ninguno,No Aplica,"4",Urbana,./3.png
-116.270922249947,31.9158556203969,"0200101901946001","02","001","0190","1946","001",No Aplica,Mercado,Ninguno,No Aplica,"5",Urbana,./3.png
-116.211144813909,31.0594828312231,"0200101869975016","02","001","0186","9975","016",En Operación,Escuela,Nuevo Amanecer,Preescolar,"1",Urbana,./1.png
-116.210601804883,31.0595683635432,"0200101869975004","02","001","0186","9975","004",En Operación,Escuela,Axayacatl,Primaria,"2",Urbana,./1.png
-116.208020686558,31.0724086201409,"0200101869960016","02","001","0186","9960","016",En Operación,Centro de Asistencia Médica,Ninguno,Hospital,"1",Urbana,./6.png
-116.211193089662,31.0704454801464,"0200101869960015","02","001","0186","9960","015",No Aplica,Instalación Gubernamental,Ninguno,Palacio de Gobierno,"2",Urbana,./5.png
-116.208812740114,31.0714584196067,"0200101869960008","02","001","0186","9960","008",En Operación,Escuela,Matilde Rodriguez Cabo,Preescolar,"3",Urbana,./1.png
-116.20865790975,31.0733787801153,"0200101869960008","02","001","0186","9960","008",En Operación,Escuela,Luis Donaldo Colosio Murrieta,Primaria,"4",Urbana,./1.png
-116.210173030417,31.0703301102667,"0200101869960007","02","001","0186","9960","007",No Aplica,Plaza,Ninguno,No Aplica,"5",Urbana,./2.png
-116.215260200105,31.0683207502912,"0200101869956036","02","001","0186","9956","036",En Operación,Templo,Ninguno,No Aplica,"1",Urbana,./0.png
-116.205157863725,31.0640471260659,"0200101869956018","02","001","0186","9956","018",No Aplica,Cementerio,Ninguno,No Aplica,"2",Urbana,./7.png
-116.211705974733,31.0663968456057,"0200101869956012","02","001","0186","9956","012",En Operación,Escuela,Centro Emsad Punta Colonet,Medio Superior,"3",Urbana,./1.png
-116.206608880123,31.0695331499609,"0200101869956001","02","001","0186","9956","001",En Operación,Templo,Ninguno,No Aplica,"4",Urbana,./0.png
-116.641490619828,31.7049022296044,"0200101846538028","02","001","0184","6538","028",No Aplica,Plaza,Ninguno,No Aplica,"1",Rural,./2.png
-116.640862979529,31.7053452498404,"0200101846538027","02","001","0184","6538","027",No Aplica,Instalación Gubernamental,Ninguno,Palacio de Gobierno,"2",Rural,./5.png
-116.645972539871,31.7077957499938,"0200101846538025","02","001","0184","6538","025",No Aplica,Mercado,Ninguno,No Aplica,"3",Rural,./3.png
-116.643158969771,31.7067348899967,"0200101846538012","02","001","0184","6538","012",No Aplica,Mercado,Ninguno,No Aplica,"4",Rural,./3.png
-116.847130114791,32.0921422185652,"0200101516237027","02","001","0151","6237","027",En Operación,Escuela,Ninguno,Primaria,"1",Rural,./1.png
-116.849289019565,32.0934112002948,"0200101516237026","02","001","0151","6237","026",No Aplica,Mercado,Ninguno,No Aplica,"2",Rural,./3.png
-116.848907690124,32.0909762202382,"0200101516237019","02","001","0151","6237","019",No Aplica,Mercado,Ninguno,No Aplica,"3",Rural,./3.png
-116.850851549998,32.0942362503356,"0200101516237015","02","001","0151","6237","015",No Aplica,Mercado,Ninguno,No Aplica,"4",Rural,./3.png
-116.850939780344,32.0936082796566,"0200101516237002","02","001","0151","6237","002",No Aplica,Instalación Gubernamental,Ninguno,Palacio de Gobierno,"5",Rural,./5.png
-116.853118249807,32.0941934000444,"0200101516237007","02","001","0151","6237","007",No Aplica,Mercado,Ninguno,No Aplica,"6",Rural,./3.png
-116.561476685554,31.7053503702241,"0200101398163015","02","001","0139","8163","015",En Operación,Escuela,Adolfo Ramírez Méndez,Primaria,"1",Urbana,./1.png
-116.571741140227,31.7149254601763,020010139813A022,"02","001","0139",813A,"022",En Operación,Templo,Ninguno,No Aplica,"1",Urbana,./0.png
-116.568623582454,31.7057245343816,"0200101397555001","02","001","0139","7555","001",En Operación,Escuela,Calafia,Preescolar,"1",Urbana,./1.png
-116.565472519857,31.7122804203084,"0200101397540022","02","001","0139","7540","022",En Operación,Templo,Ninguno,No Aplica,"1",Urbana,./0.png
-116.56830062023,31.7239951101261,"0200101397540001","02","001","0139","7540","001",En Operación,Templo,Ninguno,No Aplica,"2",Urbana,./0.png
-116.581389620157,31.735902879622,"0200101397517014","02","001","0139","7517","014",En Operación,Templo,Ninguno,No Aplica,"1",Urbana,./0.png
-116.569661490476,31.7180109498356,"0200101396063040","02","001","0139","6063","040",En Operación,Templo,Ninguno,No Aplica,"1",Urbana,./0.png
-116.569286692043,31.7196801519996,"0200101396063009","02","001","0139","6063","009",En Operación,Escuela,General Rodolfo Sánchez Taboada,Primaria,"2",Urbana,./1.png
-116.577259105985,31.7290270243617,020010139603A044,"02","001","0139",603A,"044",En Operación,Escuela,Profa. Estefania Castaneda,Preescolar,"1",Urbana,./1.png
-116.574785780214,31.7259612199653,020010139603A027,"02","001","0139",603A,"027",En Operación,Templo,Ninguno,No Aplica,"2",Urbana,./0.png
-116.578695914302,31.7310488544659,020010139603A013,"02","001","0139",603A,"013",En Operación,Centro de Asistencia Médica,Ninguno,Hospital,"3",Urbana,./6.png
-116.574957580023,31.7298047500549,020010139603A008,"02","001","0139",603A,"008",En Operación,Escuela,José María Morelos y Pavón,Primaria,"4",Urbana,./1.png
-116.575400386632,31.7290567018399,020010139603A008,"02","001","0139",603A,"008",En Operación,Escuela,Ignacio Manuel Altamirano,Primaria,"5",Urbana,./1.png
-116.55525173992,31.7166600897745,"0200101391359041","02","001","0139","1359","041",En Operación,Templo,Puerta Esperanza,No Aplica,"1",Urbana,./0.png
-116.554560179592,31.717200550229,"0200101391359041","02","001","0139","1359","041",En Operación,Templo,Ninguno,No Aplica,"2",Urbana,./0.png
-116.556544480006,31.7184206595595,"0200101391359038","02","001","0139","1359","038",En Operación,Templo,Ninguno,No Aplica,"3",Urbana,./0.png
-116.55501390972,31.7149476201417,"0200101391359037","02","001","0139","1359","037",En Operación,Templo,Monte Sión,No Aplica,"4",Urbana,./0.png
-116.556066379655,31.7185636300029,"0200101391359021","02","001","0139","1359","021",En Operación,Escuela,Jaime Sabines,Preescolar,"5",Urbana,./1.png
-116.557052970198,31.6976315503817,"0200101391325006","02","001","0139","1325","006",En Operación,Templo,Ninguno,No Aplica,"1",Urbana,./0.png
-116.579161289951,31.7227040802139,"0200101391096002","02","001","0139","1096","002",En Operación,Templo,Iglesia Acabe de Cristo,No Aplica,"1",Urbana,./0.png
-116.596403569723,31.8608581203806,"0200100017860033","02","001","0001","7860","033",No Aplica,Plaza,Ninguno,No Aplica,"1",Urbana,./2.png
-116.588006399835,31.915118520021,"0200100010083009","02","001","0001","0083","009",No Aplica,Plaza,Ninguno,No Aplica,"1",Urbana,./2.png
-116.585308980479,31.9135191099441,"0200100010083026","02","001","0001","0083","026",No Aplica,Plaza,Ninguno,No Aplica,"2",Urbana,./2.png
-116.588071379665,31.9149938796924,"0200100010083009","02","001","0001","0083","009",No Aplica,Plaza,Ninguno,No Aplica,"3",Urbana,./2.png
-116.587470849735,31.7892236596619,"0200100018021028","02","001","0001","8021","028",No Aplica,Plaza,Parque De La Amistad,No Aplica,"1",Urbana,./2.png
-116.603805218461,31.8811145496849,"0200100017748023","02","001","0001","7748","023",En Operación,Instalación Deportiva o Recreativa,Parque,Parque,"1",Urbana,./4.png
-116.587916950509,31.8565598300146,"0200100010859009","02","001","0001","0859","009",En Operación,Instalación Deportiva o Recreativa,Parque Hidalgo,Parque,"1",Urbana,./4.png
-116.57606279998,31.7925602297502,"0200100018746028","02","001","0001","8746","028",No Aplica,Plaza,Ninguno,No Aplica,"1",Urbana,./2.png
-116.581989910391,31.7849249497876,"0200100019636038","02","001","0001","9636","038",No Aplica,Plaza,Ninguno,No Aplica,"1",Urbana,./2.png
-116.582652120137,31.809287679955,"0200100011062007","02","001","0001","1062","007",No Aplica,Plaza,Ninguno,No Aplica,"1",Urbana,./2.png
-116.596476290014,31.8598649699508,"0200100017860034","02","001","0001","7860","034",No Aplica,Plaza,Ninguno,No Aplica,"2",Urbana,./2.png
-116.596428199764,31.8605166303037,"0200100017860030","02","001","0001","7860","030",En Operación,Instalación Deportiva o Recreativa,Ninguno,Jardín,"3",Urbana,./4.png
-116.580620860255,31.8247588297171,"0200100012060002","02","001","0001","2060","002",No Aplica,Plaza,Ninguno,No Aplica,"1",Urbana,./2.png
-116.60158616991,31.8743283701929,"0200100017790016","02","001","0001","7790","016",No Aplica,Plaza,Pista Skate,No Aplica,"1",Urbana,./2.png
-116.590889689789,31.8455194200675,020010001795A052,"02","001","0001",795A,"052",No Aplica,Plaza,Area Verde,No Aplica,"1",Urbana,./2.png
-116.596803250046,31.8610707996499,"0200100017860024","02","001","0001","7860","024",No Aplica,Plaza,Ninguno,No Aplica,"4",Urbana,./2.png
-116.596492320453,31.8611697700651,"0200100017860024","02","001","0001","7860","024",No Aplica,Plaza,Ninguno,No Aplica,"5",Urbana,./2.png
-116.584365769648,31.9019365098063,"0200100011452012","02","001","0001","1452","012",No Aplica,Plaza,Ninguno,No Aplica,"1",Urbana,./2.png
-116.572155169472,31.7837828598107,"0200100019674001","02","001","0001","9674","001",No Aplica,Plaza,Parque,No Aplica,"1",Urbana,./2.png
-116.57405357005,31.783913030162,"0200100019674024","02","001","0001","9674","024",No Aplica,Plaza,Parque,No Aplica,"2",Urbana,./2.png
-116.578085679619,31.7931837796531,"0200100018731013","02","001","0001","8731","013",No Aplica,Plaza,Parque El Mirador De Villas Iii,No Aplica,"1",Urbana,./2.png
-116.581752213707,31.9082026901345,"0200100011039007","02","001","0001","1039","007",No Aplica,Plaza,Parque,No Aplica,"1",Urbana,./2.png
-116.580853779764,31.7810350499397,"0200100019636031","02","001","0001","9636","031",No Aplica,Plaza,Parque,No Aplica,"2",Urbana,./2.png
-116.578630310509,31.9016185999191,"0200100011467026","02","001","0001","1467","026",No Aplica,Plaza,Parque,No Aplica,"1",Urbana,./2.png
